                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.5989060781154874E+000          2.7645235194116240E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260331" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33 
                            4105          1.0352503350959075E+005          2.8087299486842130E+003          1.2831825516666186E+003          1.0283903873211125E+001          1.2829642724237969E+001          5.1097274497109004E+002          4.6186791063456360E+002         -5.9060822451421591E-001         -1.0000000000000000E+000          1.9947109288115703E+000          1.5989077706729580E+000         -5.6021791199787366E+001         -9.6302608950737856E+000         -5.6047367518477600E+001         -9.8999999999999986E+001         -5.7264462877831697E+001         -9.6302608950737856E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.8273076775715971E-047          3.6412821731215740E+053          2.7657883942901475E+039          0.0000000000000000E+000         -4.0598655990452081E+025         -9.5686387764178324E+035          2.7667452581678296E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.5206348050096728E-008          2.5891436163344222E-008 
                            4106          1.0359651249032882E+005          2.8088800764324205E+003          1.2832282736066447E+003          1.0283720686634570E+001          1.2829414078757585E+001          5.1099095080286190E+002          4.6188436871126186E+002         -5.8875477866283643E-001         -1.0000000000000000E+000          1.9947109114278767E+000          1.5989077706729580E+000         -5.5399100138969601E+001         -9.6140362886221684E+000         -5.5424676457659835E+001         -9.8999999999999986E+001         -5.6641771817013932E+001         -9.6140362886221684E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5465352773706705E-046          3.6413470221033915E+053          2.8748874274149546E+039          0.0000000000000000E+000         -4.0593759041846076E+025         -9.9552860163165455E+035          2.8758829560166270E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.4380305884349370E-008          2.5890052329608610E-008 
                            4107          1.0366779137811087E+005          2.8090356069004461E+003          1.2832756401085496E+003          1.0283530921345012E+001          1.2829177222204903E+001          5.1100981147759381E+002          4.6190141876315124E+002         -5.8690312117985910E-001         -1.0000000000000000E+000          1.9947108934487474E+000          1.5989077706729580E+000         -5.4800189727487570E+001         -9.5981922592666944E+000         -5.4825766046177804E+001         -9.8999999999999986E+001         -5.6042861405531902E+001         -9.5981922592666944E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.9214247294312338E-046          3.6414142024429170E+053          2.9866017336944251E+039          0.0000000000000000E+000         -4.0588696140918738E+025         -1.0348614353827609E+036          2.9876365951298485E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.3564395009077069E-008          2.5888618851177031E-008 
                            4108          1.0373894844136742E+005          2.8091968158815448E+003          1.2833247350698430E+003          1.0283334242360624E+001          1.2828931736397177E+001          5.1102936040144414E+002          4.6191909099061945E+002         -5.8507311560336739E-001         -1.0000000000000000E+000          1.9947108748309645E+000          1.5989077706729580E+000         -5.4211795816477590E+001         -9.5822900529745407E+000         -5.4237372135167824E+001         -9.8999999999999986E+001         -5.5454467494521921E+001         -9.5822900529745407E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.2126764714981070E-045          3.6414838329851661E+053          3.1008288374256321E+039          0.0000000000000000E+000         -4.0583451990471286E+025         -1.0758529986184063E+036          3.1019046904242914E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.2764870802832698E-008          2.5887133203093045E-008 
                            4109          1.0381010157683515E+005          2.8093641001357510E+003          1.2833756792175552E+003          1.0283130167276896E+001          1.2828677019193814E+001          5.1104964564599311E+002          4.6193742885080161E+002         -5.8326796286829141E-001         -1.0000000000000000E+000          1.9947108555248783E+000          1.5989077706729580E+000         -5.3637783791994792E+001         -9.5664998042387399E+000         -5.3663360110685026E+001         -9.8999999999999986E+001         -5.4880455470039124E+001         -9.5664998042387399E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.0009156811056100E-045          3.6415560848043323E+053          3.2177387200239854E+039          0.0000000000000000E+000         -4.0578017394081735E+025         -1.1181368377792853E+036          3.2188568568618054E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.1982333409898718E-008          2.5885591747583163E-008 
                            4110          1.0388134660752439E+005          2.8095378978623476E+003          1.2834286058856967E+003          1.0282918163340902E+001          1.2828412405666510E+001          5.1107072030322507E+002          4.6195648033837517E+002         -5.8142499589305896E-001         -1.0000000000000000E+000          1.9947108354846061E+000          1.5989077706729580E+000         -5.3078863479546953E+001         -9.5508509596489635E+000         -5.3104439798237188E+001         -9.8999999999999986E+001         -5.4321535157591285E+001         -9.5508509596489635E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7951888897037544E-044          3.6416311468462219E+053          3.3385803218618048E+039          0.0000000000000000E+000         -4.0572379089955430E+025         -1.1618137851237335E+036          3.3397421356469694E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.1194799677790691E-008          2.5883990467528973E-008 
                            4111          1.0395242150567358E+005          2.8097176576142242E+003          1.2834833470205513E+003          1.0282698905168660E+001          1.2828138737620122E+001          5.1109251745456925E+002          4.6197618496258781E+002         -5.7963313072473299E-001         -1.0000000000000000E+000          1.9947108147396615E+000          1.5989077706729580E+000         -5.2520244117779576E+001         -9.5348039737711971E+000         -5.2545820436469810E+001         -9.8999999999999986E+001         -5.3762915795823908E+001         -9.5348039737711971E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.7495267971535805E-044          3.6417087805610200E+053          3.4612275724723059E+039          0.0000000000000000E+000         -4.0566522437372717E+025         -1.2081669486621107E+036          3.4624357394210084E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          7.0432007648911826E-008          2.5882334464944015E-008 
                            4112          1.0402347135966757E+005          2.8099037587910470E+003          1.2835400180377319E+003          1.0282471931926793E+001          1.2827855439821123E+001          5.1111508305652291E+002          4.6199658426882218E+002         -5.7788747122850526E-001         -1.0000000000000000E+000          1.9947107932397707E+000          1.5989077706729580E+000         -5.1980657717095994E+001         -9.5191269359707125E+000         -5.2006234035786228E+001         -9.8999999999999986E+001         -5.3223329395140325E+001         -9.5191269359707125E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.2575635748060769E-043          3.6417891494521248E+053          3.5844359075871894E+039          0.0000000000000000E+000         -4.0560466144906687E+025         -1.2552200925130847E+036          3.5856911276797431E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.9692605747370611E-008          2.5880620266410424E-008 
                            4113          1.0409482869105600E+005          2.8100971482506179E+003          1.2835989071335348E+003          1.0282236091018786E+001          1.2827561073615710E+001          5.1113853186448415E+002          4.6201778199655541E+002         -5.7617917451910061E-001         -1.0000000000000000E+000          1.9947107708702623E+000          1.5989077706729580E+000         -5.1461465290970210E+001         -9.5037821608796893E+000         -5.1487041609660444E+001         -9.8999999999999986E+001         -5.2704136969014542E+001         -9.5037821608796893E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0392991000431749E-042          3.6418726620273744E+053          3.7085941508574959E+039          0.0000000000000000E+000         -4.0554197560332468E+025         -1.3030359256228092E+036          3.7098971867831595E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.8972322086522689E-008          2.5878839175258543E-008 
                            4114          1.0416664276000884E+005          2.8102984362243310E+003          1.2836601999706834E+003          1.0281990640805930E+001          1.2827254713330548E+001          5.1116293780678700E+002          4.6203984497691721E+002         -5.7450279378020264E-001         -1.0000000000000000E+000          1.9947107475618111E+000          1.5989077706729580E+000         -5.0959203659446118E+001         -9.4886961175526068E+000         -5.0984779978136352E+001         -9.8999999999999986E+001         -5.2201875337490449E+001         -9.4886961175526068E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1909216409883049E-042          3.6419595813569275E+053          3.8353311374469561E+039          0.0000000000000000E+000         -4.0547684943234909E+025         -1.3518057693030134E+036          3.8366829432162998E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.8268298660528940E-008          2.5876985600196018E-008 
                            4115          1.0423923376099544E+005          2.8105087605305266E+003          1.2837242428333320E+003          1.0281734196798924E+001          1.2826934630890888E+001          5.1118843876874462E+002          4.6206289785855472E+002         -5.7280429521164000E-001         -1.0000000000000000E+000          1.9947107231804075E+000          1.5989077706729580E+000         -5.0472034228847662E+001         -9.4738240815331523E+000         -5.0497610547537903E+001         -9.8999999999999986E+001         -5.1714705906891993E+001         -9.4738240815331523E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.4670252183204578E-042          3.6420503982406738E+053          3.9644216886878565E+039          0.0000000000000000E+000         -4.0540907917181621E+025         -1.4017968417299207E+036          3.9658234855296268E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.7562178416187048E-008          2.5875049097054935E-008 
                            4116          1.0431262924795179E+005          2.8107284095428463E+003          1.2837911233163347E+003          1.0281466410810330E+001          1.2826600391459211E+001          5.1121506962722424E+002          4.6208697217422593E+002         -5.7115745530174433E-001         -1.0000000000000000E+000          1.9947106976547098E+000          1.5989077706729580E+000         -4.9987462146137311E+001         -9.4586917345354546E+000         -5.0013038464827545E+001         -9.8999999999999986E+001         -5.1230133824181642E+001         -9.4586917345354546E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7903152310031719E-041          3.6421452365468494E+053          4.0945904153735009E+039          0.0000000000000000E+000         -4.0533828379937029E+025         -1.4543519829626111E+036          4.0960447673565043E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.6876491388437190E-008          2.5873027048621301E-008 
                            4117          1.0438681302021870E+005          2.8109575145798622E+003          1.2838608811806071E+003          1.0281187126327573E+001          1.2826251799647006E+001          5.1124284621412653E+002          4.6211208223660060E+002         -5.6954825602568138E-001         -1.0000000000000000E+000          1.9947106709640290E+000          1.5989077706729580E+000         -4.9520069045537191E+001         -9.4439492695081491E+000         -4.9545645364227425E+001         -9.8999999999999986E+001         -5.0762740723581523E+001         -9.4439492695081491E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.9123211305230719E-041          3.6422441523333550E+053          4.2252530886449943E+039          0.0000000000000000E+000         -4.0526436856013681E+025         -1.5074474252704914E+036          4.2267605360703056E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.6207049919743709E-008          2.5870918286468569E-008 
                            4118          1.0446203176268341E+005          2.8111959150010580E+003          1.2839334672648297E+003          1.0280896543168209E+001          1.2825889103936959E+001          5.1127174894600211E+002          4.6213821035741330E+002         -5.6795102006289433E-001         -1.0000000000000000E+000          1.9947106429839396E+000          1.5989077706729580E+000         -4.9068411717288569E+001         -9.4294769733934736E+000         -4.9093988035978803E+001         -9.8999999999999986E+001         -5.0311083395332901E+001         -9.4294769733934736E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.1651547266062817E-040          3.6423470753713270E+053          4.3359329848883935E+039          0.0000000000000000E+000         -4.0518729169267447E+025         -1.5615017424379752E+036          4.3374944866308720E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.5545562456098479E-008          2.5868724331296929E-008 
                            4119          1.0453825848153987E+005          2.8114405581404840E+003          1.2840079518724528E+003          1.0280598386145327E+001          1.2825516950926568E+001          5.1130140760837850E+002          4.6216502190466014E+002         -5.6634732561094403E-001         -1.0000000000000000E+000          1.9947106136711166E+000          1.5989077706729580E+000         -4.8626119512911259E+001         -9.4150495785782340E+000         -4.8651695831601494E+001         -9.8999999999999986E+001         -4.9868791190955591E+001         -9.4150495785782340E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.7990085220744757E-040          3.6424526865896622E+053          4.3903471262516838E+039          0.0000000000000000E+000         -4.0510710978163061E+025         -1.6173644823932075E+036          4.3919644907341174E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.4887375185208850E-008          2.5866473312361088E-008 
                            4120          1.0461527476698048E+005          2.8116905704786400E+003          1.2840840688862775E+003          1.0280293722468059E+001          1.2825136672141213E+001          5.1133171623256982E+002          4.6219242109117840E+002         -5.6479385142018201E-001         -1.0000000000000000E+000          1.9947105830460883E+000          1.5989077706729580E+000         -4.8188513470811337E+001         -9.4005060715780377E+000         -4.8214089789501571E+001         -9.8999999999999986E+001         -4.9431185148855668E+001         -9.4005060715780377E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.5360886566003445E-039          3.6425606083339073E+053          4.4404033369278172E+039          0.0000000000000000E+000         -4.0502485161939973E+025         -1.6755168023264829E+036          4.4420788537301845E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.4249864998326219E-008          2.5864173294876741E-008 
                            4121          1.0469316044541905E+005          2.8119461663775819E+003          1.2841618834174653E+003          1.0279982293345883E+001          1.2824747944348024E+001          5.1136270074295123E+002          4.6222043135630145E+002         -5.6327955874168778E-001         -1.0000000000000000E+000          1.9947105510496006E+000          1.5989077706729580E+000         -4.7767104855777731E+001         -9.3863552974023179E+000         -4.7792681174467965E+001         -9.8999999999999986E+001         -4.9009776533822063E+001         -9.3863552974023179E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9235042098375389E-039          3.6426709326676608E+053          4.4885879484992833E+039          0.0000000000000000E+000         -4.0494081254936250E+025         -1.7340996621435986E+036          4.4903220481614675E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.3629453466816820E-008          2.5861822333573595E-008 
                            4122          1.0477203190174531E+005          2.8122077380976680E+003          1.2842415147232462E+003          1.0279663623451759E+001          1.2824350174017825E+001          5.1139440862387670E+002          4.6224909563000494E+002         -5.6178882429458532E-001         -1.0000000000000000E+000          1.9947105175979432E+000          1.5989077706729580E+000         -4.7360474886329762E+001         -9.3725022196266128E+000         -4.7386051205019996E+001         -9.8999999999999986E+001         -4.8603146564374093E+001         -9.3725022196266128E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.6928393465597208E-039          3.6427838283997808E+053          4.5357979171235879E+039          0.0000000000000000E+000         -4.0485492212565329E+025         -1.7934458073472868E+036          4.5375913629309755E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.3020816542766735E-008          2.5859416849348259E-008 
                            4123          1.0485177995907703E+005          2.8124750627127314E+003          1.2843228947681578E+003          1.0279337987077701E+001          1.2823943703343254E+001          5.1142681278309715E+002          4.6227838942367367E+002         -5.6028296774584929E-001         -1.0000000000000000E+000          1.9947104826910371E+000          1.5989077706729580E+000         -4.6964372242742868E+001         -9.3588087552493278E+000         -4.6989948561433103E+001         -9.8999999999999986E+001         -4.8207043920787200E+001         -9.3588087552493278E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.3380844515587533E-038          3.6428991988014477E+053          4.5842714436963478E+039          0.0000000000000000E+000         -4.0476705030513067E+025         -1.8542245874321124E+036          4.5861256682838204E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.2412533471523354E-008          2.5856958922255264E-008 
                            4124          1.0493210165877426E+005          2.8127470096437396E+003          1.2844056792169285E+003          1.0279006763970205E+001          1.2823530254022051E+001          5.1145977610726800E+002          4.6230818879410197E+002         -5.5879832522312189E-001         -1.0000000000000000E+000          1.9947104463910501E+000          1.5989077706729580E+000         -4.6570657974025274E+001         -9.3449264220164796E+000         -4.6596234292715508E+001         -9.8999999999999986E+001         -4.7813329652069605E+001         -9.3449264220164796E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.6065039091423143E-038          3.6430165553923900E+053          4.6298895234497191E+039          0.0000000000000000E+000         -4.0467727380813943E+025         -1.9178274585600604E+036          4.6318073509083193E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.1815156893380272E-008          2.5854458974481788E-008 
                            4125          1.0501261178807767E+005          2.8130223981329086E+003          1.2844895085098681E+003          1.0278671394180220E+001          1.2823111623473775E+001          5.1149315542487454E+002          4.6233836431404626E+002         -5.5727347692137008E-001         -1.0000000000000000E+000          1.9947104088362750E+000          1.5989077706729580E+000         -4.6185981630792639E+001         -9.3311853583166648E+000         -4.6211557949482874E+001         -9.8999999999999986E+001         -4.7428653308836971E+001         -9.3311853583166648E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.3171262609589592E-037          3.6431353882617971E+053          4.6771585557629249E+039          0.0000000000000000E+000         -4.0458597395684399E+025         -1.9831507550600651E+036          4.6791417065180254E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.1212384740834692E-008          2.5851927881803678E-008 
                            4126          1.0509298169543500E+005          2.8132996050438201E+003          1.2845738884631446E+003          1.0278333855888482E+001          1.2822690280071317E+001          5.1152675395267357E+002          4.6236873810303194E+002         -5.5585494862760176E-001         -1.0000000000000000E+000          1.9947103701046665E+000          1.5989077706729580E+000         -4.5798546137260487E+001         -9.3170279345716303E+000         -4.5824122455950722E+001         -9.8999999999999986E+001         -4.7041217815304819E+001         -9.3170279345716303E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1110391659075415E-037          3.6432549965758933E+053          4.7158929069213861E+039          0.0000000000000000E+000         -4.0449354843089573E+025         -2.0522415164881355E+036          4.7179451484379149E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.0645104966439584E-008          2.5849380576477092E-008 
                            4127          1.0517327883488049E+005          2.8135788193626991E+003          1.2846588765507352E+003          1.0277993919807670E+001          1.2822265937862774E+001          5.1156059457803201E+002          4.6239933084742535E+002         -5.5448501717435839E-001         -1.0000000000000000E+000          1.9947103302107825E+000          1.5989077706729580E+000         -4.5436463755928315E+001         -9.3037937518956895E+000         -4.5462040074618557E+001         -9.8999999999999986E+001         -4.6679135433972647E+001         -9.3037937518956895E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.9463022614147104E-037          3.6433754617770999E+053          4.7539823967967176E+039          0.0000000000000000E+000         -4.0440054276561632E+025         -2.1191044212193399E+036          4.7561015012179773E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          6.0097543910904615E-008          2.5846815332119465E-008 
                            4128          1.0525369919364162E+005          2.8138607954429999E+003          1.2847447023145007E+003          1.0277650668655005E+001          1.2821837451872780E+001          5.1159476870069682E+002          4.6243022517371719E+002         -5.5311568471350236E-001         -1.0000000000000000E+000          1.9947102890575110E+000          1.5989077706729580E+000         -4.5090097686033666E+001         -9.2909616390861736E+000         -4.5115674004723907E+001         -9.8999999999999986E+001         -4.6332769364078004E+001         -9.2909616390861736E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.4972269450822829E-036          3.6434971091387937E+053          4.7932791386249651E+039          0.0000000000000000E+000         -4.0430689415259623E+025         -2.1861604267976056E+036          4.7954652990518031E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.9555121229247676E-008          2.5844225231113971E-008 
                            4129          1.0533385787260771E+005          2.8141441422673179E+003          1.2848309422992509E+003          1.0277305796802805E+001          1.2821406936935100E+001          5.1162910770671084E+002          4.6246126865498053E+002         -5.5174770792104433E-001         -1.0000000000000000E+000          1.9947102468044859E+000          1.5989077706729580E+000         -4.4748669437691355E+001         -9.2780927474730479E+000         -4.4774245756381589E+001         -9.8999999999999986E+001         -4.5991341115735686E+001         -9.2780927474730479E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.1904136232020432E-036          3.6436193383199514E+053          4.8319272172707465E+039          0.0000000000000000E+000         -4.0421235044819045E+025         -2.2555401550972446E+036          4.8341827574258839E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.9018536164597287E-008          2.5841623061937127E-008 
                            4130          1.0541340943383689E+005          2.8144272406636546E+003          1.2849171036636667E+003          1.0276961275431825E+001          1.2820976853189725E+001          5.1166341535184057E+002          4.6249228388969129E+002         -5.5043163561019337E-001         -1.0000000000000000E+000          1.9947102036075166E+000          1.5989077706729580E+000         -4.4411482357548728E+001         -9.2651954270046897E+000         -4.4437058676238962E+001         -9.8999999999999986E+001         -4.5654154035593059E+001         -9.2651954270046897E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.7318859672483406E-036          3.6437414506727403E+053          4.8641496138628279E+039          0.0000000000000000E+000         -4.0411737870880784E+025         -2.3270674486298252E+036          4.8664766813114984E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.8501829900035046E-008          2.5839023697511616E-008 
                            4131          1.0549226730086234E+005          2.8147098148139844E+003          1.2850031024782593E+003          1.0276617439941029E+001          1.2820547619543127E+001          5.1169765821896391E+002          4.6252324066423631E+002         -5.4914183592142451E-001         -1.0000000000000000E+000          1.9947101595413510E+000          1.5989077706729580E+000         -4.4088348514966981E+001         -9.2527397650386209E+000         -4.4113924833657215E+001         -9.8999999999999986E+001         -4.5331020193011312E+001         -9.2527397650386209E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.3766227150533452E-035          3.6438633273085440E+053          4.8974663955582630E+039          0.0000000000000000E+000         -4.0402252176583485E+025         -2.3983460127696320E+036          4.8998647415710732E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.7998094864222757E-008          2.5836429668056694E-008 
                            4132          1.0557031837612376E+005          2.8149913489574465E+003          1.2850887817993150E+003          1.0276274917529047E+001          1.2820120018920637E+001          5.1173177381603512E+002          4.6255408248442740E+002         -5.4787498118816735E-001         -1.0000000000000000E+000          1.9947101146785000E+000          1.5989077706729580E+000         -4.3774569351594032E+001         -9.2404920210864692E+000         -4.3800145670284266E+001         -9.8999999999999986E+001         -4.5017241029638363E+001         -9.2404920210864692E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.7564260828631452E-035          3.6439847458325115E+053          4.9294911528773833E+039          0.0000000000000000E+000         -4.0392787190278898E+025         -2.4705563221885337E+036          4.9319617091996121E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.7506326364657587E-008          2.5833845703775809E-008 
                            4133          1.0564736326208698E+005          2.8152711259838788E+003          1.2851739234330530E+003          1.0275934579936731E+001          1.2819695139676389E+001          5.1176567526387697E+002          4.6258473080676578E+002         -5.4660490351576574E-001         -1.0000000000000000E+000          1.9947100691461519E+000          1.5989077706729580E+000         -4.3469176436991575E+001         -9.2284237689948618E+000         -4.3494752755681809E+001         -9.8999999999999986E+001         -4.4711848115035906E+001         -9.2284237689948618E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.4159046944384804E-035          3.6441053971143648E+053          4.9623130288871671E+039          0.0000000000000000E+000         -4.0383360161450404E+025         -2.5439390447095096E+036          4.9648569679319173E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.7019749561176572E-008          2.5831278378566663E-008 
                            4134          1.0572313090479482E+005          2.8155478851503667E+003          1.2852581437772940E+003          1.0275597959737812E+001          1.2819274894768256E+001          5.1179920981810733E+002          4.6261504754917382E+002         -5.4537400059586838E-001         -1.0000000000000000E+000          1.9947100231002732E+000          1.5989077706729580E+000         -4.3166972123743321E+001         -9.2162930118646589E+000         -4.3192548442433555E+001         -9.8999999999999986E+001         -4.4409643801787652E+001         -9.2162930118646589E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0561961240920633E-034          3.6442247376027341E+053          4.9911436334391472E+039          0.0000000000000000E+000         -4.0373995055307685E+025         -2.6197234596456573E+036          4.9937633568988331E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.6549713368107064E-008          2.5828739248221528E-008 
                            4135          1.0579745946835539E+005          2.8158209039415328E+003          1.2853412230682625E+003          1.0275265934051154E+001          1.2818860379370292E+001          5.1183228997535230E+002          4.6264495360209457E+002         -5.4417697092772332E-001         -1.0000000000000000E+000          1.9947099766853416E+000          1.5989077706729580E+000         -4.2875858983973480E+001         -9.2044980242604915E+000         -4.2901435302663714E+001         -9.8999999999999986E+001         -4.4118530662017811E+001         -9.2044980242604915E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.0093829903902025E-034          3.6443424560677503E+053          5.0186265926170301E+039          0.0000000000000000E+000         -4.0364733990603601E+025         -2.6955520869636995E+036          5.0213221447040340E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.6094941785631395E-008          2.5826234923050483E-008 
                            4136          1.0587037901814088E+005          2.8160904636006321E+003          1.2854232470034131E+003          1.0274938158998795E+001          1.2818451164649190E+001          5.1186494986246697E+002          4.6267447980996525E+002         -5.4291622986157773E-001         -1.0000000000000000E+000          1.9947099299278448E+000          1.5989077706729580E+000         -4.2594708673957633E+001         -9.1929927250232701E+000         -4.2620284992647868E+001         -9.8999999999999986E+001         -4.3837380352001965E+001         -9.1929927250232701E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7385890736356737E-034          3.6444586741872270E+053          5.0504014168839450E+039          0.0000000000000000E+000         -4.0355601029262390E+025         -2.7721221286783357E+036          5.0531735390126639E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.5631155868658463E-008          2.5823762803929436E-008 
                            4137          1.0594156940271702E+005          2.8163548898182926E+003          1.2855037062189297E+003          1.0274616668728209E+001          1.2818049789312040E+001          5.1189698665599798E+002          4.6270344282400919E+002         -5.4174432406325101E-001         -1.0000000000000000E+000          1.9947098829859069E+000          1.5989077706729580E+000         -4.2305983652742313E+001         -9.1808603281643109E+000         -4.2331559971432547E+001         -9.8999999999999986E+001         -4.3548655330786644E+001         -9.1808603281643109E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.0680621027433291E-034          3.6445726702567357E+053          5.0741648363894425E+039          0.0000000000000000E+000         -4.0346586651771281E+025         -2.8544893968390227E+036          5.0770193257863221E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.5195466417365852E-008          2.5821338223153519E-008 
                            4138          1.0601103843929087E+005          2.8166140822211396E+003          1.2855825703327141E+003          1.0274301582722726E+001          1.2817656403123497E+001          5.1192838826377886E+002          4.6273183170249973E+002         -5.4062891960497317E-001         -1.0000000000000000E+000          1.9947098359691235E+000          1.5989077706729580E+000         -4.2035568990541236E+001         -9.1695383624297051E+000         -4.2061145309231470E+001         -9.8999999999999986E+001         -4.3278240668585568E+001         -9.1695383624297051E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.2834916664531826E-033          3.6446844015623227E+053          5.0965892110064393E+039          0.0000000000000000E+000         -4.0337746704566849E+025         -2.9336147158258288E+036          5.0995228257223058E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.4780802379183367E-008          2.5818962074166326E-008 
                            4139          1.0607920568968725E+005          2.8168695199938888E+003          1.2856602895479703E+003          1.0273991100677859E+001          1.2817268758791693E+001          5.1195933394831860E+002          4.6275980850264637E+002         -5.3955125949250660E-001         -1.0000000000000000E+000          1.9947097886705047E+000          1.5989077706729580E+000         -4.1779835928498322E+001         -9.1587273196184640E+000         -4.1805412247188556E+001         -9.8999999999999986E+001         -4.3022507606542653E+001         -9.1587273196184640E+000         -9.8999999999999986E+001          1.0000000000000000E+000          2.2558752134235812E-033          3.6447945061931523E+053          5.1183012226188581E+039          0.0000000000000000E+000         -4.0329084372462711E+025         -3.0112438027851273E+036          5.1213124664216833E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          5.4381201197180962E-008          2.5816620773612605E-008 
