q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.1,300.0,0.09433956677468387,1246179815.8210893,289.69841693881034,1.0832586653736857e-06,1.7665388278470803e-07,6,1.9999354692751963,0.20000009129736307,-4.621327592224921e-08
0.1,300.0,0.10358720676445314,1246178882.3043382,289.3750830712349,1.3206315169056784e-06,1.7670684788387615e-07,6,1.999935522505832,0.20000009093690088,-4.647140925320258e-08
0.1,300.0,0.11374134705207334,1246177808.673477,288.9764097000393,1.511945708658949e-06,1.7679118239936564e-07,6,1.9999355833287205,0.20000009054655324,-4.6795705203420904e-08
0.1,300.0,0.12489084736726071,1246176553.0592391,288.46198276446034,1.7542715148419913e-06,1.7696508198213354e-07,6,1.9999356538802833,0.20000009011262404,-4.719936508653917e-08
0.1,300.0,0.1371332779184638,1246175110.6492252,287.8229683716161,1.8781523732561326e-06,1.772138702877107e-07,6,1.9999357340963908,0.2000000896548268,-4.7706932220283904e-08
0.1,300.0,0.15057577323790639,1246173438.6347148,286.9795306638178,1.9436242399722365e-06,1.776720915296652e-07,6,1.9999358258616364,0.20000008917064063,-4.8342330176374716e-08
0.1,300.0,0.1653359697248269,1246171498.3978076,285.947218516754,1.913772188010472e-06,1.7825741366025458e-07,6,1.9999359305787583,0.20000008867061875,-4.913762604289289e-08
0.1,300.0,0.18154303509143294,1246169221.691259,284.6159663916726,1.9304830950267973e-06,1.7913657098094586e-07,6,1.9999360509095214,0.20000008815824072,-5.0130186004129384e-08
0.1,300.0,0.19933879872033844,1246069300.825526,381.2940943740849,0.017739593129348103,5.167524064869988e-08,6,1.9999386537223278,0.20000005507042012,-4.4729690305496506e-08
0.1,300.0,0.21887899282533668,1246069204.1435266,380.86314946789906,0.017076597790230623,5.028057406060171e-08,6,1.9999386852193248,0.20000005559143272,-4.641199833303388e-08
0.1,300.0,0.24033461527700972,1246069154.0557177,373.7930129200537,0.013862833515014963,5.320522226904193e-08,6,1.9999387002630689,0.200000056537874,-4.848901355114812e-08
0.1,300.0,0.26389342601937477,1246069115.4723496,362.9839293376225,0.009362011186344455,5.884813359173871e-08,6,1.999938710068489,0.20000005783672575,-5.0971902396177344e-08
0.1,300.0,0.2897615901728365,1246069080.3109624,348.15009915110807,0.004622652328659381,6.83650191248608e-08,6,1.9999387170993785,0.20000005954959252,-5.384885730839318e-08
0.1,300.0,0.318165482202374,1246069043.7625349,327.6311720009347,0.0011594680950047403,8.552703296246229e-08,6,1.9999387223241856,0.20000006179624547,-5.702638005412522e-08
0.1,300.0,0.34935366693939,1246068998.439551,295.952682491378,3.1329388283126366e-05,1.2445690601545167e-07,6,1.999938726290485,0.20000006441608717,-6.030263339878442e-08
0.1,300.0,0.3835990747933107,1246057296.2524085,251.24032444628293,1.3706225671059353e-06,2.172842689995056e-07,6,1.9999390633076424,0.20000006282196414,-6.232777376071131e-08
0.1,300.0,0.4212013901883932,1246045514.6850135,244.64366752676057,6.006701229820305e-07,2.219130492560445e-07,6,1.9999394020717245,0.20000006133285975,-6.429175238022685e-08
0.1,300.0,0.4624896741271517,1245958397.465755,304.4759845235301,5.223421864913213e-05,7.91056808852492e-08,6,1.9999407755876801,0.20000004479516223,-6.502135459680557e-08
0.1,300.0,0.5078252438306721,1245853712.1259098,281.88905072056696,1.2442334868380355e-05,9.600545845694097e-08,5,1.9999420739246352,0.20000003034896227,-6.968205992944764e-08
0.1,300.0,0.5576048346557921,1245840218.1197987,202.95313981232317,9.722611688763167e-08,3.009906353232062e-07,5,1.9999422725079794,0.20000003589382784,-8.358385415743612e-08
0.1,300.0,0.6122640719593427,1245757608.2777903,180.19891118140595,9.935517691234474e-08,3.7297717420701984e-07,5,1.9999432817076588,0.20000004897204274,-1.2760176414092502e-07
