# Initial mass = 2.500, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
# Final mass = 0.679, Mass expelled =   1.8210
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)         Net M(i)      Mass(i)
 ag  47   1.662502  0.462502  1.145898  3.39266E-09  5.73263E-09  6.17804E-09
 cd  48   2.656834  0.946834  1.630229  3.48970E-08  6.21767E-08  6.35474E-08
 in  49   1.523967  0.763967  1.447362  2.62496E-09  4.61530E-09  4.78005E-09
 sn  50   3.115447  1.045447  1.728842  1.05945E-07  1.89778E-07  1.92926E-07
 sb  51   1.596480  0.586480  1.269876  3.28951E-09  5.80449E-09  5.99020E-09
 te  52   2.717397  0.537397  1.220792  4.55400E-08  8.12130E-08  8.29283E-08
  i  53   1.596545  0.046545  0.729941  3.42899E-09  5.07109E-09  6.24420E-09
 xe  54   2.862538  0.622538  1.305934  6.54523E-08  1.13731E-07  1.19189E-07
 cs  55   1.669236  0.589236  1.272632  4.24545E-09  7.31466E-09  7.73096E-09
 ba  56   3.709362  1.529362  2.212757  4.81132E-07  8.70737E-07  8.76141E-07
 la  57   2.717122  1.547122  2.230517  4.95437E-08  8.96843E-08  9.02191E-08
 ce  58   3.239573  1.659573  2.342969  1.66420E-07  3.01669E-07  3.03051E-07
 pr  59   2.216722  1.456722  2.140118  1.58783E-08  2.87031E-08  2.89143E-08
 nd  60   2.984787  1.534787  2.218182  9.52836E-08  1.72511E-07  1.73511E-07
 sm  62   2.180844  1.240844  1.924240  1.55999E-08  2.81544E-08  2.84075E-08
 eu  63   1.123782  0.613782  1.297178  1.38251E-09  2.38943E-09  2.51755E-09
 gd  64   2.046766  0.996766  1.680162  1.19813E-08  2.13582E-08  2.18179E-08
 tb  65   1.014257  0.694257  1.377653  1.12356E-09  1.95949E-09  2.04600E-09
 dy  66   2.168238  1.038238  1.721633  1.63771E-08  2.92524E-08  2.98227E-08
 ho  67   1.143321  0.673321  1.356716  1.56952E-09  2.73128E-09  2.85809E-09
 er  68   2.040631  1.120631  1.804027  1.25651E-08  2.25249E-08  2.28811E-08
 tm  69   1.061934  0.941934  1.625329  1.33289E-09  2.36918E-09  2.42720E-09
 yb  70   2.353477  1.433476  2.116872  2.67158E-08  4.83236E-08  4.86495E-08
 lu  71   1.378621  1.288621  1.972016  2.86235E-09  5.15627E-09  5.21235E-09
 hf  72   2.345424  1.635424  2.318819  2.70510E-08  4.90218E-08  4.92599E-08
 ta  73   1.417377  1.537377  2.220772  3.23650E-09  5.85792E-09  5.89367E-09
  w  74   2.281882  1.631882  2.315278  2.40696E-08  4.36170E-08  4.38307E-08
 re  75   1.349970  1.089970  1.773365  2.85175E-09  5.10476E-09  5.19304E-09
 os  76   2.250696  0.900696  1.584092  2.31804E-08  4.11022E-08  4.22115E-08
 ir  77   1.451731  0.131731  0.815126  3.72108E-09  5.72976E-09  6.77608E-09
 pt  78   2.225267  0.605267  1.288663  2.24193E-08  3.88588E-08  4.08255E-08
 au  79   1.440315  0.640315  1.323711  3.71411E-09  6.43961E-09  6.76340E-09
 hg  80   2.745764  1.575764  2.259159  7.64220E-08  1.38446E-07  1.39164E-07
 tl  81   2.478977  1.708977  2.392373  4.21277E-08  7.64009E-08  7.67145E-08
 pb  82   3.944937  1.904937  2.588332  1.24874E-06  2.26803E-06  2.27395E-06
 bi  83   1.884724  1.234724  1.918119  1.09641E-08  1.97225E-08  1.99657E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.6563   1.5913   2.2621   0.6708   0.3263
