# Initial mass = 2.250, Z =  0.0028, Y =  0.250, M_mix = 1.00E-03
# Final mass = 0.664, Mass expelled =   1.5860
# El  Z   log e(X)   [X/H]    [X/Fe]     X(i)     Net M(i) Mass(i) 
 mn  25   4.816507 -0.663493  0.022792  2.49041E-06  1.84997E-07  3.94979E-06
 fe  26   6.853715 -0.686285  0.000000  2.75797E-04 -1.97123E-06  4.37415E-04
 co  27   4.327781 -0.542219  0.144066  8.67022E-07  3.83765E-07  1.37510E-06
 ni  28   5.518464 -0.681536  0.004749  1.33949E-05  1.36130E-07  2.12444E-05
 cu  29   3.702600 -0.547400  0.138885  2.21605E-07  9.50456E-08  3.51465E-07
 zn  30   4.004076 -0.625925  0.060360  4.56672E-07  9.11336E-08  7.24281E-07
 ga  31   2.638313 -0.441687  0.244598  2.09691E-08  1.42357E-08  3.32570E-08
 ge  32   3.115032 -0.464968  0.221317  6.54785E-08  4.59509E-08  1.03849E-07
 as  33   1.774067 -0.525933  0.160352  3.08012E-09  1.49297E-09  4.88507E-09
 se  34   2.967769 -0.372231  0.314054  5.07068E-08  4.49933E-08  8.04210E-08
 br  35   2.156674 -0.383326  0.302959  7.92746E-09  6.28601E-09  1.25730E-08
 kr  36   3.081003 -0.168997  0.517288  6.98437E-08  7.70803E-08  1.10772E-07
 rb  37   2.174606 -0.185394  0.500891  8.83693E-09  9.57234E-09  1.40154E-08
 sr  38   3.325154  0.445154  1.131439  1.28129E-07  1.88215E-07  2.03213E-07
  y  39   2.729001  0.559001  1.245286  3.29475E-08  4.92706E-08  5.22547E-08
 zr  40   3.166392  0.636392  1.322677  9.25533E-08  1.39775E-07  1.46790E-07
 nb  41   1.973047  0.563047  1.249332  6.03925E-09  9.03635E-09  9.57824E-09
 mo  42   2.430278  0.490278  1.176563  1.78718E-08  2.69102E-08  2.83447E-08
 ru  44   2.155845  0.395845  1.082130  1.00082E-08  1.48969E-08  1.58731E-08
 rh  45   1.116673  0.056674  0.742959  9.31118E-10  1.20865E-09  1.47675E-09
 pd  46   2.160500  0.510500  1.196785  1.06516E-08  1.59522E-08  1.68934E-08
 ag  47   1.379352  0.179352  0.865637  1.78705E-09  2.44632E-09  2.83425E-09
 cd  48   2.342587  0.632587  1.318872  1.71115E-08  2.59449E-08  2.71388E-08
 in  49   1.209811  0.449811  1.136096  1.28740E-09  1.89832E-09  2.04181E-09
 sn  50   2.784695  0.714695  1.400980  5.00118E-08  7.65777E-08  7.93187E-08
 sb  51   1.270745  0.260745  0.947030  1.57087E-09  2.32966E-09  2.49140E-09
 te  52   2.390805  0.210805  0.897090  2.17044E-08  3.29292E-08  3.44231E-08
  i  53   1.338455 -0.211545  0.474740  1.91347E-09  2.01304E-09  3.03476E-09
 xe  54   2.526670  0.286670  0.972955  3.05354E-08  4.36755E-08  4.84291E-08
 cs  55   1.342165  0.262165  0.948450  2.02115E-09  2.84296E-09  3.20554E-09
 ba  56   3.283466  1.103466  1.789751  1.82437E-07  2.84638E-07  2.89345E-07
 la  57   2.265356  1.095356  1.781641  1.76998E-08  2.76060E-08  2.80718E-08
 ce  58   2.760932  1.180932  1.867217  5.58869E-08  8.74332E-08  8.86367E-08
 pr  59   1.720143  0.960143  1.646428  5.11647E-09  7.93073E-09  8.11473E-09
 nd  60   2.512630  1.062629  1.748914  3.24793E-08  5.06413E-08  5.15121E-08
 sm  62   1.718760  0.778760  1.465044  5.44231E-09  8.41106E-09  8.63150E-09
 eu  63   0.673485  0.163485  0.849770  4.95583E-10  6.74410E-10  7.85995E-10
 gd  64   1.569042  0.519042  1.205327  4.03204E-09  5.99445E-09  6.39481E-09
 tb  65   0.568586  0.248586  0.934871  4.07071E-10  5.70268E-10  6.45614E-10
 dy  66   1.702377  0.572377  1.258662  5.66398E-09  8.48641E-09  8.98307E-09
 ho  67   0.696785  0.226785  0.913070  5.67513E-10  7.89626E-10  9.00076E-10
 er  68   1.547666  0.627666  1.313951  4.08269E-09  6.16496E-09  6.47515E-09
 tm  69   0.603859  0.483859  1.170144  4.69318E-10  6.93805E-10  7.44339E-10
 yb  70   1.859031  0.939031  1.625316  8.65104E-09  1.34368E-08  1.37205E-08
 lu  71   0.909336  0.819336  1.505621  9.82162E-10  1.50886E-09  1.55771E-09
 hf  72   1.847011  1.137011  1.823296  8.67993E-09  1.35590E-08  1.37664E-08
 ta  73   0.936987  1.056987  1.743272  1.08251E-09  1.68572E-09  1.71686E-09
  w  74   1.783733  1.133733  1.820018  7.72796E-09  1.20704E-08  1.22566E-08
 re  75   0.852607  0.592607  1.278892  9.17262E-10  1.37789E-09  1.45478E-09
 os  76   1.794346  0.444346  1.130631  8.19439E-09  1.20301E-08  1.29963E-08
 ir  77   1.083332 -0.236668  0.449617  1.61070E-09  1.64328E-09  2.55457E-09
 pt  78   1.789348  0.169348  0.855633  8.30707E-09  1.14621E-08  1.31750E-08
 au  79   1.007771  0.207771  0.894056  1.38693E-09  1.91767E-09  2.19967E-09
 hg  80   2.274199  1.104199  1.790484  2.60855E-08  4.07456E-08  4.13716E-08
 tl  81   1.963680  1.193680  1.879965  1.30022E-08  2.03484E-08  2.06215E-08
 pb  82   3.826654  1.786654  2.472939  9.61469E-07  1.51973E-06  1.52489E-06
 bi  83   1.814255  1.164255  1.850540  9.42433E-09  1.47352E-08  1.49470E-08
#  [Rb/Zr]  [ls/Fe]  [hs/Fe]  [hs/ls]  [Pb/hs]
   -0.8218   1.2331   1.8129   0.5797   0.6601
